NonDetectFlag,Parameter ID,S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,139,15400,97,10,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,9,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,8,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,6,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,5,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,4,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,3,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,2,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,15400,97,1,19,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,206,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,156,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,146,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,140,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,136,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,135,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,134,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,132,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,130,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,126,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,124,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,121,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,115,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,107,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,103,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,82,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,80,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,77,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,71,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,70,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,66,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,64,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,61,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,60,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,57,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,54,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,53,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,37,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,36,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,32,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,27,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,26,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,24,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,21,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,84000,35,9,18,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,428,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,126,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,100,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,86,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,84,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,81,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,80,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,74,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,67,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,66,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,65,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,56,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,55,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,51,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,50,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,49,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,48,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,46,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,45,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,44,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,42,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,37,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,36,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,35,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,34,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,33,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,32,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,30,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,29,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,28,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,27,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,26,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,25,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,24,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,22,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,21,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,20,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,19,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,17,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,16,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,15,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,14,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,13,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,12,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,11,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,10,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,9,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,8,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,7,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,6,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,106000,18,4,17,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,57,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,50,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,41,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,40,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,37,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,35,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,34,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,24,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,23,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,19,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,18,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,17,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,14,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,12,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,10,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,139,7300,84,4,14,48,,,"Solids, volatile suspended, water, milligrams per liter",p00535
FALSE,53,8000,,60,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,48.15,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,42.5,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,27.95,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,27.8,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,25.65,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,24.9,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,23.9,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,23,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,21.8,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,19.25,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,16.4,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,53,8000,,16.3,187,38,,,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius",p00095
FALSE,258,8000,,5.7,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,2.07,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.3,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.27,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.11,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.09,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.04,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,1.01,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.97,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.95,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.85,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.83,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.62,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.53,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.32,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
FALSE,258,8000,,0.31,187,38,,,"Sulfate, water, filtered, milligrams per liter",p00945
TRUE,4957,30000,,0.17,186,38,,<,"Total Aroclors, water, unfiltered, recoverable, micrograms per liter",p63691
TRUE,4957,30000,,0.06,186,38,,<,"Total Aroclors, water, unfiltered, recoverable, micrograms per liter",p63691
TRUE,4957,145100,,0.01,184,38,,<,"Total Aroclors, water, unfiltered, recoverable, micrograms per liter",p63691
TRUE,4957,145100,,0.0099,184,38,,<,"Total Aroclors, water, unfiltered, recoverable, micrograms per liter",p63691
FALSE,3071,21000,,1600,185,38,,,"Total coliform, Colilert Quantitray method, water, most probable number per 100 milliliters",p50569
FALSE,3071,21000,,980,185,38,,,"Total coliform, Colilert Quantitray method, water, most probable number per 100 milliliters",p50569
FALSE,3071,21000,,816,185,38,,,"Total coliform, Colilert Quantitray method, water, most probable number per 100 milliliters",p50569
FALSE,156,16500,,5.6,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,3.06,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,2.88,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,2.51,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,2.34,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,2.33,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,1.6,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,1.2,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,1,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,0.89,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,0.73,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,0.66,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,16500,,0.61,140,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,5.6,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,2.7,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,1.66,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,1.59,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,1.41,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,1.1,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,0.93,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,0.78,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,0.66,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,0.57,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
FALSE,156,78500,,0.45,139,48,,,"Total nitrogen, water, unfiltered, milligrams per liter",p00600
